label	text	annotated	source	modifier	target
0	In Morocco Too a Young King for a New Generation		[]	[]	[]
1	In New York State it seems the Amelia Earhart of womens courtroom dress was one Carolyn Peck of Syracuse	In New York State it seems the *Amelia Earhart* of /womens courtroom dress/ was one |Carolyn Peck of Syracuse|	['Amelia Earhart']	['womens courtroom dress']	['Carolyn Peck of Syracuse']
1	In New York legal lore Mr Solerwitz is the Babe Ruth of ripoffs having been convicted of stealing more than 5 million in the 1980s	In New York legal lore |Mr Solerwitz| is the *Babe Ruth* of /ripoffs/ having been convicted of stealing more than 5 million in the 1980s	['Babe Ruth']	['ripoffs']	['Mr Solerwitz']
0	In One Village Anger and a Hunger for Change		[]	[]	[]
1	In Paris where she had made her debut in 1934 this reconfiguring of the body reminded critics of Cubist forms and Ms Akesson was called the Picasso of Dance	In Paris where she had made her debut in 1934 this reconfiguring of the body reminded critics of Cubist forms and |Ms Akesson| was called the *Picasso* of /Dance/	['Picasso']	['Dance']	['Ms Akesson']
0	In Philadelphia 30 Years Ago an Eruption of Illness and Fear		[]	[]	[]
0	In Psychoanalytic Drawing 193940 it is the Picasso of Guernica who can be discerned in the brightly colored halfman halfbeast		[]	[]	[]
1	In Republican and business circles William H Donaldson has been viewed as the David Souter of the Securities and Exchange Commission a disappointingly independent choice who sided too frequently with the Democrats	In Republican and business circles |William H Donaldson| has been viewed as the *David Souter* of /the Securities and Exchange Commission/ a disappointingly independent choice who sided too frequently with the Democrats	['David Souter']	['the Securities and Exchange Commission']	['William H Donaldson']
0	In Russian City a Rampage of Ethnic Violence		[]	[]	[]
0	In Search of a Smuggler of Humans		[]	[]	[]
0	In Shylock vs Antonio a Ray of Hope for a Pitiable Soul		[]	[]	[]
1	In South Korea however he was a major figure of that nations film industry in the 1950s and 60s leading some to call him the Orson Welles of South Korea	In South Korea however he was a major figure of that nations film industry in the 1950s and 60s leading some to call |him| the *Orson Welles* of /South Korea/	['Orson Welles']	['South Korea']	['him']
1	In The Eternal Frontier An Ecological History of North America and Its Peoples by Tim Flannery Grove 16 a Tocqueville of American biogeography bravely tackles the continents last 65 million years surveying an evolutionary work in progress in which waves of invaders adapt and become extinct clearing the way for new immigrant species	|In The Eternal Frontier| An Ecological History of North America and Its Peoples by Tim Flannery Grove 16 a *Tocqueville* of /American biogeography/ bravely tackles the continents last 65 million years surveying an evolutionary work in progress in which waves of invaders adapt and become extinct clearing the way for new immigrant species	['Tocqueville']	['American biogeography']	['In The Eternal Frontier']
0	In The Fisher King 1991 he played played a homeless man who does a spirited Ethel Merman impression and he was nominated three times for an Emmy for his role in the CBS series Evening Shade 199094 in which he played a wimpy but highstrung high school math teacher Herman Stiles who finds himself the assistant football coach under Burt Reynolds		[]	[]	[]
1	In The National Review on the other hand Jim Atkinson referring to the comedienne as the Hulk Hogan of feminism perceives her as a cunning marketeer who has figured out how to parlay a form of vulgar reverse sexism into stardom	In The National Review on the other hand Jim Atkinson referring to |the comedienne| as the *Hulk Hogan* of /feminism/ perceives her as a cunning marketeer who has figured out how to parlay a form of vulgar reverse sexism into stardom	['Hulk Hogan']	['feminism']	['the comedienne']
0	In Trade Talks a Duel of Statistics		[]	[]	[]
0	In Vojslavice south of the capital a Madonna of 1340 from Utrecht the Netherlands is also gone		[]	[]	[]
0	In Water From the Wells of Home written and sung with John Carter Cash the lyrics get teary about the old days while the music aims for middleoftheroad rock		[]	[]	[]
1	In Western eyes Mr Milosevics undeniable awfulness politicians and diplomats cheerfully called him evil and the Hitler of the Balkans justified nearly anything that happened in Kosovo  revenge in the pursuit of liberty was no vice	In Western eyes Mr Milosevics undeniable awfulness politicians and diplomats cheerfully called |him| evil and the *Hitler* of /the Balkans/ justified nearly anything that happened in Kosovo  revenge in the pursuit of liberty was no vice	['Hitler']	['the Balkans']	['him']
0	In Whats a Pound of Prevention Really Worth		[]	[]	[]
0	In Writing Was Everything he enumerates his herocritics Edmund Wilson Van Wyck Brooks Randolph Bourne Lewis Mumford H L Mencken George Bernard Shaw G K Chesterton the Virginia Woolf of The Common Reader		[]	[]	[]
0	In a Duel of Trowels The Early Bird Crows		[]	[]	[]
0	In a Duel of the Fastest Bailey Runs All Alone		[]	[]	[]
1	In a March 28 oped article in The Wall Street Journal she warned Mr Spielberg that he could go down in history as the Leni Riefenstahl of the Beijing Games a reference to a German filmmaker who made Nazi propaganda films	In a March 28 oped article in The Wall Street Journal she warned Mr Spielberg that |he| could go down in history as the *Leni Riefenstahl* of /the Beijing Games/ a reference to a German filmmaker who made Nazi propaganda films	['Leni Riefenstahl']	['the Beijing Games']	['he']
0	In a Pile of Papers the Ghost of a OnceHealthy Child		[]	[]	[]
0	In a Shaky Present Boeing Weighs Risks of Building a Jet of the Future		[]	[]	[]
0	In a charmless thoroughly routine and in key roles disputably cast production Richard White plays a Curly for whom the line Dont look so vain with me could have been written		[]	[]	[]
0	In a footnote to her order today Judge Brinkema noted that on the envelope in which Mr Moussaoui had sent one of his motions he had asked for the address of the Virginia Court of Appeals		[]	[]	[]
1	In a nation where soccer is king Mr Amado who published his first novel at 19 was called the Pel of the written word	In a nation where soccer is king |Mr Amado| who published his first novel at 19 was called the *Pel* of /the written word/	['Pel']	['the written word']	['Mr Amado']
1	In a phone interview he called Mr Lieberman the antidote to the cynicism of our time and in terms equally flattering in certain circles the Howard Baker of the Democratic side	In a phone interview he called |Mr Lieberman| the antidote to the cynicism of our time and in terms equally flattering in certain circles the *Howard Baker* of /the Democratic side/	['Howard Baker']	['the Democratic side']	['Mr Lieberman']
1	In a place like the Monkey Bar I had to be able to play everything from tangos  to the songs of Om Kalsoum the late singer he described as the Edith Piaf of  Egypt	In a place like the Monkey Bar I had to be able to play everything from tangos  to the songs of |Om Kalsoum| the late singer he described as the *Edith Piaf* of  /Egypt/	['Edith Piaf']	['Egypt']	['Om Kalsoum']
1	In a recent interview here Ms Cirino earnest yet selfeffacing joked that at the age of 58 she is the Grandma Moses of first novelists	In a recent interview here Ms Cirino earnest yet selfeffacing joked that at the age of 58 |she| is the *Grandma Moses* of /first novelists/	['Grandma Moses']	['first novelists']	['she']
1	In a recent newscast about a fundraiser he heard Tom Hanks say Im the Alex Trebek of this event	In a recent newscast about a fundraiser he heard Tom Hanks say |I|m the *Alex Trebek* of /this event/	['Alex Trebek']	['this event']	['I']
1	In a sense he is as the Cassandra of Dupont Circle	In a sense |he| is as the *Cassandra* of /Dupont Circle/	['Cassandra']	['Dupont Circle']	['he']
1	In a sense they are the Charles Ives of architects for just as Ives recaptured fragments of familiar American tunes within a 20thcentury musical framework Robert Kliment and Frances Halsband use their vernacular references not merely as surface decor but as integral and cohesive parts of an otherwise cleancut 20thcentury American building	In a sense |they| are the *Charles Ives* of /architects/ for just as Ives recaptured fragments of familiar American tunes within a 20thcentury musical framework Robert Kliment and Frances Halsband use their vernacular references not merely as surface decor but as integral and cohesive parts of an otherwise cleancut 20thcentury American building	['Charles Ives']	['architects']	['they']
1	In a sense this is a race to emerge as the Marshall McLuhan of the 90s a popular interpreter of digital technology the way Professor McLuhan served as the sage of the mass media in the 1960s and 70s	In a sense |this| is a race to emerge as the *Marshall McLuhan* of /the 90s/ a popular interpreter of digital technology the way Professor McLuhan served as the sage of the mass media in the 1960s and 70s	['Marshall McLuhan']	['the 90s']	['this']
0	In a series of bythenumbers performances Mianna Saxton as Scout Finchs 8yearold daughter who grows up to be JeanLouise and Charlie Saxton as Dill the sweetly odd neighbor child fashioned after Truman Capote who was Ms Lees reallife friend when she was growing up are exceptional children and Anthony Jones is a Tom Robinson of honor		[]	[]	[]
1	In a speech Agnew said Goodell was the Christine Jorgensen of the Republican Party	In a speech Agnew said |Goodell| was the *Christine Jorgensen* of /the Republican Party/	['Christine Jorgensen']	['the Republican Party']	['Goodell']
0	In a stirring collision with the Mike Heath of the Atlanta Braves Larkin bounced the catcher from a game with a cut forehead and a stiff neck		[]	[]	[]
0	In a typical story Yes Ive Bought a Couple of Options Myself the aging but still handsome protagonist a male escort named Cappy goes out on a date with a beautiful exmodel		[]	[]	[]
1	In a way Skinny Puppy is more effective with the invisibility of recordings than it is onstage sometimes Ogre can come across as the Alice Cooper of industrial rock	In a way Skinny Puppy is more effective with the invisibility of recordings than it is onstage sometimes |Ogre| can come across as the *Alice Cooper* of /industrial rock/	['Alice Cooper']	['industrial rock']	['Ogre']
0	In a way the Robert Altman of this period is like one of the aging outlaws of The Wild Bunch It aint like it used to be but itll do		[]	[]	[]
0	In a written statement issued on Sept 23 the Chinese Embassy in Washington blamed the Dalai Lama for the failure of the talks		[]	[]	[]
0	In abrasive harmonies and stern counterpoint one hears vestiges of the composers oncerigorous modernism but this is predominantly the Kurt Weill of smoky bars and parades long sinuous deceptively simple melodies that at their best soar with anthemlike power		[]	[]	[]
0	In addition he has commissioned a design for a giant Stetson cowboy hat which were hoping to put on top of the marquee in late May or June its something like the boot above the Martin Beck for Into the Woods		[]	[]	[]
0	In addition she won an Emmy for the 60 Minutes report Thy Brothers Keeper a story on Christians who saved Jews during the Holocaust		[]	[]	[]
0	In addition to Mr Luria the actors include Chris Lemmon of the television series Duet Paige Turco of Ninja Turtles and Party of Five and John Shea the former Lex Luthor who won an Emmy for Baby M		[]	[]	[]
0	In addition to Mr Rees in a role it should be noted he was born for and Ms Thurman there are Michael Emerson the Oscar Wilde of Gross Indecency and Adina Porter of SuzanLori Parkss Venus playing respectively John the conciliatory best friend of the humanityhating Alceste and Ellen a radical postfeminist journalist		[]	[]	[]
1	In addition to Oppenheimer Mr Herken has chosen to focus on two other prominent scientists who played crucial roles in nuclear research Ernest O Lawrence the Nobel laureate who invented the cyclotron and presided over Berkeleys Radiation Laboratory which looked to benefit from lucrative government financing and Edward Teller the Hungarian migr physicist who helped invent the hydrogen bomb and whose dark brooding personality caused Richard Rhodes to dub him the Richard Nixon of American science	In addition to Oppenheimer Mr Herken has chosen to focus on two other prominent scientists who played crucial roles in nuclear research Ernest O Lawrence the Nobel laureate who invented the cyclotron and presided over Berkeleys Radiation Laboratory which looked to benefit from lucrative government financing and Edward Teller the Hungarian migr physicist who helped invent the hydrogen bomb and whose dark brooding personality caused Richard Rhodes to dub |him| the *Richard Nixon* of /American science/	['Richard Nixon']	['American science']	['him']
0	In addition to a full orchestra the concert includes costumed actors as musical mascots representing the four parts of an orchestra Bow the Panda for strings Toot the Bird for woodwinds Buzz the Bee for brass and Bang the Lion for percussion		[]	[]	[]
0	In addition to the magazine Moneys other activities include the publication of the Money for Kids annual and two newsletters the testing of an asyetunnamed magazine for young adults and the creation of three indexes the Small Investor Index the Consumer Comfort Index and the Cities Index		[]	[]	[]
0	In addition to the traditional roasted freerange turkey other entrees include a truffle encrusted wild bass a Wellington of venison and roasted baby pheasant		[]	[]	[]
0	In all Dantley who was traded to the Pistons during the off season by the Utah Jazz for Kelly Tripucka and Kent Benson had a career playoff high of 32 points		[]	[]	[]
1	In all this Mayor Bradley a former police officer has emerged as the Ronald Reagan of urban politics the Teflon Mayor	In all this |Mayor Bradley| a former police officer has emerged as the *Ronald Reagan* of /urban politics/ the Teflon Mayor	['Ronald Reagan']	['urban politics']	['Mayor Bradley']
0	In an Uneasy Bosnia Peace a Pause for a Moment of Quiet Prayer in Sarajevo		[]	[]	[]
1	In an army that has as many men in running shoes and jeans jackets as in camouflage fatigues Col Divjak has become the Omar Bradley of the war the soldiers soldier who prefers to be where the action is	In an army that has as many men in running shoes and jeans jackets as in camouflage fatigues |Col Divjak| has become the *Omar Bradley* of /the war/ the soldiers soldier who prefers to be where the action is	['Omar Bradley']	['the war']	['Col Divjak']
0	In an interview David Garrow a Pulitzer Prizewinning historian of the civil rights movement said of Mr Youngs book To me the degree to which the Andrew Young of 1967 1968 has changed isnt addressed in there		[]	[]	[]
1	In an opinion article published today in The Los Angeles Times Mr Jackson wrote that Mr Wilson was the Susan Smith of national politics reaching for a racial scapegoat an allusion to the white South Carolina woman who confessed to drowning her two sons after claiming for nine days that a black carjacker had abducted them	In an opinion article published today in The Los Angeles Times Mr Jackson wrote that |Mr Wilson| was the *Susan Smith* of /national politics/ reaching for a racial scapegoat an allusion to the white South Carolina woman who confessed to drowning her two sons after claiming for nine days that a black carjacker had abducted them	['Susan Smith']	['national politics']	['Mr Wilson']
1	In another interview Mr Widmark calls Fuller the Grandma Moses of filmmakers primitive direct and journalistic	In another interview Mr Widmark calls |Fuller| the *Grandma Moses* of /filmmakers/ primitive direct and journalistic	['Grandma Moses']	['filmmakers']	['Fuller']
1	In bestowing its 1993 National Honor Award on the center the American Institute of Architects jury called it the Lenny Bruce of architecture  bold and brilliant to some and to others irritating and resistant	In bestowing its 1993 National Honor Award on the center the American Institute of Architects jury called |it| the *Lenny Bruce* of /architecture/  bold and brilliant to some and to others irritating and resistant	['Lenny Bruce']	['architecture']	['it']
1	In blue slacks polostyle shirt and white sneakers Mr Harris looks more like an offduty accountant than the Andy Warhol of Silicon Alley New Yorks newmedia mecca	In blue slacks polostyle shirt and white sneakers |Mr Harris| looks more like an offduty accountant than the *Andy Warhol* of /Silicon Alley/ New Yorks newmedia mecca	['Andy Warhol']	['Silicon Alley']	['Mr Harris']
0	In campaigns for the 2000 election Ms Lin gave approximately 20000 to various federal campaign committees including Friends of Giuliani the Pete King for Congress Committee and Lazio 2000 Inc		[]	[]	[]
0	In clothes meticulously designed with artful simplicity by Carrie Robbins the cast excels in particular Marilyn Caskey a Rebecca of spirit and a soprano of evenness in all registers		[]	[]	[]
0	In contrast Mr Phillips says he intends to present a Freud for our times a secular literary Freud who is seen to be like every other writer endlessly redescribable and retranslatable		[]	[]	[]
1	In downtown Manhattan for instance its the Beat poets and writers Kerouac the John Grisham of the Beats when it comes to theft popularity Bukowski Burroughs Ginsberg Hunke	In downtown Manhattan for instance its the Beat poets and writers |Kerouac| the *John Grisham* of /the Beats/ when it comes to theft popularity Bukowski Burroughs Ginsberg Hunke	['John Grisham']	['the Beats']	['Kerouac']
1	In earlier years he was the Harold Pinter of dance largely because what he left unsaid in his studies of relationships was as important as what he expressed directly	In earlier years |he| was the *Harold Pinter* of /dance/ largely because what he left unsaid in his studies of relationships was as important as what he expressed directly	['Harold Pinter']	['dance']	['he']
0	In effect the Mets have yet to replace the Lance Johnson of 1996 who hit 333 for the Mets in the leadoff spot with an astounding 227 hits		[]	[]	[]
1	In environmental circles he is known as the Rachel Carson of the fish world  an untiring advocate of marine life conservation	In environmental circles |he| is known as the *Rachel Carson* of /the fish world/  an untiring advocate of marine life conservation	['Rachel Carson']	['the fish world']	['he']
0	In fact Mr Brentons play presents a Paul who unlike the other apostles and their less exalted version of events fervently believes in the Jesus of the Gospels		[]	[]	[]
0	In fact according to Mrs Smolenyak Smolenyaks research the Annie Moore of Ellis Island fame settled on the Lower East Side married a bakery clerk and had 11 children		[]	[]	[]
1	In fact he is more like an enthusiastic amateur trying to break into the major leagues a George Plimpton of international relations	In fact |he| is more like an enthusiastic amateur trying to break into the major leagues a *George Plimpton* of /international relations/	['George Plimpton']	['international relations']	['he']
0	In fact the talk in the art world is that they bought the Titian for the Getty too		[]	[]	[]
0	In her article Despise a Guy for 50 Years		[]	[]	[]
1	In her first book the former owner of Marnies Noodle Shop in Manhattan comes off like the Laurie Colwin of Asian food	In her first book |the former owner| of Marnies Noodle Shop in Manhattan comes off like the *Laurie Colwin* of /Asian food/	['Laurie Colwin']	['Asian food']	['the former owner']
0	In her good cast Jane Fleiss is a Sara of charm and grace Terry Layman a Teck of scary assurance and Ivar Brogger a weathered but undaunted Kurt		[]	[]	[]
1	In her own softspoken way Dr Eva Harris 38 has become the Robin Hood of biotechnology	In her own softspoken way |Dr Eva Harris| 38 has become the *Robin Hood* of /biotechnology/	['Robin Hood']	['biotechnology']	['Dr Eva Harris']
1	In her sculptures of the last eight or 10 years she has in effect been both the Clemente Susini of our day and what is more difficult  the inventor of the anatomies that she puts together with such a dexterous hand	In her sculptures of the last eight or 10 years |she| has in effect been both the *Clemente Susini* of /our day/ and what is more difficult  the inventor of the anatomies that she puts together with such a dexterous hand	['Clemente Susini']	['our day']	['she']
0	In her search for answers Dillard looks to Paul Tillich and Teilhard de Chardin the Baal Shem Tov of the Hasidim and Rabbi Lawrence Kushner of Sudbury Mass		[]	[]	[]
0	In his 2000 memoir Tales From the Art Crypt Mr Feigen the dealer wrote about bidding on a Rembrandt for the insurance mogul Saul Steinberg and losing it to a not very sophisticated bidder from Citibank		[]	[]	[]
0	In his appearances at awards ceremonies  he won an Emmy for best actor in the first year of the series  Mr Chiklis is amused and amazed that circumstances have conspired to let a performer like him who once appeared headed for clowning or minor roles help redefine television acting		[]	[]	[]
0	In his book Fors Clavigera he wrote I will tell you plainly I am and my father was before me a Tory of the old school		[]	[]	[]
0	In his firm face one could see this was the Tiger Woods of three and four years ago when he streaked to four consecutive major titles while winning 7 of 11 majors		[]	[]	[]
1	In his first twoyear term Mr Peters a short stocky man of 47 with graying hair and graying mustache has firmly established himself as the Henny Youngman of the mayoral business the city hall king of the oneliners	In his first twoyear term |Mr Peters| a short stocky man of 47 with graying hair and graying mustache has firmly established himself as the *Henny Youngman* of /the mayoral business/ the city hall king of the oneliners	['Henny Youngman']	['the mayoral business']	['Mr Peters']
1	In his homily yesterday the Cardinal said he had received many letters as the centennial of Miss Days birth drew near one from a supporter who called her the Mother Teresa of Mott Street	In his homily yesterday the Cardinal said he had received many letters as the centennial of Miss Days birth drew near one from a supporter who called |her| the *Mother Teresa* of /Mott Street/	['Mother Teresa']	['Mott Street']	['her']
1	In his journals Ibn Batuta the 14thcentury North African voyager sometimes called the Marco Polo of Arabia relates that Persian sultans used to keep a few betel leaves by their beds to freshen their kisses in the middle of the night	In his journals |Ibn Batuta| the 14thcentury North African voyager sometimes called the *Marco Polo* of /Arabia/ relates that Persian sultans used to keep a few betel leaves by their beds to freshen their kisses in the middle of the night	['Marco Polo']	['Arabia']	['Ibn Batuta']
1	In his last 200 pass attempts he has thrown only two interceptions and has become the Tony Robbins of his teams successbreedssuccess mantra which they vow will carry them to another championship	In his last 200 pass attempts |he| has thrown only two interceptions and has become the *Tony Robbins* of /his teams successbreedssuccess mantra/ which they vow will carry them to another championship	['Tony Robbins']	['his teams successbreedssuccess mantra']	['he']
0	In his new book Just a Range Ball in a Box of Titleists McCord says the Masterss masters have the right to evaluate who personifies the muted rituals of restraint		[]	[]	[]
1	In his own way Ashton was the Shakespeare of ballet less like the playwright who composed revenge tragedies than the poet who wrote love sonnets	In his own way |Ashton| was the *Shakespeare* of /ballet/ less like the playwright who composed revenge tragedies than the poet who wrote love sonnets	['Shakespeare']	['ballet']	['Ashton']
1	In his place in the revival is Steve Blanchard who may be the JeanClaude Van Damme of musical actors	In his place in the revival is |Steve Blanchard| who may be the *JeanClaude Van Damme* of /musical actors/	['JeanClaude Van Damme']	['musical actors']	['Steve Blanchard']
0	In his play 1991 A Performance Chronicle of the Rediscovery of America by the Warrior for Gringo stroika he says that Columbus arrived in America without papers and should have been deported		[]	[]	[]
0	In his proposal Mr Volcker tries to offer the government comfort that an Andersen of the future would not be like the firm now under indictment		[]	[]	[]
0	In his richly chromatic acutely rendered harmonic vocabulary you hear echoes of Mahler Strauss the Debussy of Pellas et Mlisande the Berg of Wozzeck the neoClassical Hindemith		[]	[]	[]
1	In his role as the Paul Revere for demographic dangers Mr Lamm said the New Deal ought to be overhauled and entitlements curbed	In his role as the *Paul Revere* for /demographic dangers/ |Mr Lamm| said the New Deal ought to be overhauled and entitlements curbed	['Paul Revere']	['demographic dangers']	['Mr Lamm']
1	In his sense of showmanship Molesworth was the Buffalo Bill of furniture	In his sense of showmanship |Molesworth| was the *Buffalo Bill* of /furniture/	['Buffalo Bill']	['furniture']	['Molesworth']
1	In his youth Baker was described as the James Dean of jazz but he was really its Elvis	In his youth |Baker| was described as the *James Dean* of /jazz/ but he was really its Elvis	['James Dean']	['jazz']	['Baker']
1	In its award citation the Swedish Academy noted that Ms Szymborska has been described as the Mozart of poetry not without justice in view of her wealth of inspiration and the veritable ease with which her words seem to fall into place	In its award citation the Swedish Academy noted that |Ms Szymborska| has been described as the *Mozart* of /poetry/ not without justice in view of her wealth of inspiration and the veritable ease with which her words seem to fall into place	['Mozart']	['poetry']	['Ms Szymborska']
0	In its first race on Oct 9 1915 Gil Anderson set a world record barreling around the track in a Stutz for 315 miles at an average speed of 1026 miles an hour		[]	[]	[]
1	In its wake Perry is left feeling like the D H Lawrence of not doing it the voice of all the wouldbe lovers who ached and squirmed	In its wake |Perry| is left feeling like the *D H Lawrence* of /not doing it/ the voice of all the wouldbe lovers who ached and squirmed	['D H Lawrence']	['not doing it']	['Perry']
0	In lieu of flowers contributions are encouraged to the Jewish Labor Committee the International Rescue Committee the Northern Virginia Training Center and the John Kerry for President campaign		[]	[]	[]
1	In many repertories they are no longer remarkable but the fortepiano the Cinderella of period instruments inflames debates reminiscent of the earlymusic wars of 10 years ago	In many repertories they are no longer remarkable but the |fortepiano| the *Cinderella* of /period instruments/ inflames debates reminiscent of the earlymusic wars of 10 years ago	['Cinderella']	['period instruments']	['fortepiano']
1	In many ways Wendell Smith was the Jackie Robinson of sports journalism	In many ways |Wendell Smith| was the *Jackie Robinson* of /sports journalism/	['Jackie Robinson']	['sports journalism']	['Wendell Smith']
1	In many ways he could be considered the Stanford White of Beverly Hills catering to deeppocketed film stars and executives who could well afford and appreciate his romantic architectural stage sets in which their welldressed and wellheeled lives are played out Dunning says of Neff	In many ways |he| could be considered the *Stanford White* of /Beverly Hills/ catering to deeppocketed film stars and executives who could well afford and appreciate his romantic architectural stage sets in which their welldressed and wellheeled lives are played out Dunning says of Neff	['Stanford White']	['Beverly Hills']	['he']
0	In meticulous detail and with a cool mastery of his subject he preached about the revolution in marketing and data technologies and the new world of advertising and communications that had transformed politics since he first arrived at the George Bush for President campaign in Austin seven years earlier		[]	[]	[]
1	In my opinion Tobias is the James Bond of the art market said Peter Dunham a Los Angelesbased decorator and collector	In my opinion |Tobias| is the *James Bond* of /the art market/ said Peter Dunham a Los Angelesbased decorator and collector	['James Bond']	['the art market']	['Tobias']
0	In one hand he held a statue of Ganesh the Hindu god with an elephants head and a rat for an attendant		[]	[]	[]
0	In one instance said the actress who padded around the party in pink slippers because of forthcoming knee surgery the book says she won an Emmy for a role but it was only a nomination		[]	[]	[]
0	In one of her last great MGM movies Easter Parade 1948 she careers from goofy comic as in the Were a Couple of Swells routine to romantic heroine with no apparent effort eclipsing even Fred Astaire		[]	[]	[]
0	In other scenes John Gielguds dying Henry IV carried the banner for the Shakespeare of the Old School opposite the decidedly modern Prince Hal of Keith Baxter who was unmindful of the melodies of the verse		[]	[]	[]
1	In person he is the Robin Williams of literary interviews albeit more softspoken with a bit of Southern drawl from childhood still clinging to his speech	In person |he| is the *Robin Williams* of /literary interviews/ albeit more softspoken with a bit of Southern drawl from childhood still clinging to his speech	['Robin Williams']	['literary interviews']	['he']
1	In physique personality and production Ortiz could be the Babe Ruth of the Dominican Republic	In physique personality and production |Ortiz| could be the *Babe Ruth* of /the Dominican Republic/	['Babe Ruth']	['the Dominican Republic']	['Ortiz']
1	In preparation for Christmas which she will spend at a country estate in England Ms Ban Breathnach plans to have her hair cut and colored at John Frieda her eyebrows shaped and tweezed by Eliza Petrescu regarded by some as the Bernini of eyebrowarching her manicure administered at Vogue Nails on Lexington Avenue and her muscles toned in extra sessions with her personal trainer	In preparation for Christmas which she will spend at a country estate in England Ms Ban Breathnach plans to have her hair cut and colored at John Frieda her eyebrows shaped and tweezed by |Eliza Petrescu| regarded by some as the *Bernini* of /eyebrowarching/ her manicure administered at Vogue Nails on Lexington Avenue and her muscles toned in extra sessions with her personal trainer	['Bernini']	['eyebrowarching']	['Eliza Petrescu']
1	In recent weeks he has criticized Mr Kemp calling him a lackey of Mario Cuomo and a Benedict Arnold for what Mr Rinfret contended was covert support of Mr London	In recent weeks he has criticized Mr Kemp calling |him| a lackey of Mario Cuomo and a *Benedict Arnold* for what Mr Rinfret contended was covert support of Mr London	['Benedict Arnold']	[]	['him']
0	In response to John Rockwells incisive fairminded appraisal of the Salzburg Festival At Salzburg the Sting of a Gadfly May Endure July 22 I would like to mention an overlooked aspect not the kind that makes headlines of the Gerard Mortier regime bringing to the festival  for the first time I am told  informative accessible program notes in English written by Herbert Glass and John W Freeman among others		[]	[]	[]
1	In second place the irrepressible Canadian and skating to his own exotic tune Elvis Stojko perhaps the Wyatt Earp of the crowd	In second place the irrepressible Canadian and skating to his own exotic tune |Elvis Stojko| perhaps the *Wyatt Earp* of /the crowd/	['Wyatt Earp']	['the crowd']	['Elvis Stojko']
1	In short Leo Szilard was the Rodney Dangerfield of 20thcentury physics an et al	In short |Leo Szilard| was the *Rodney Dangerfield* of /20thcentury physics/ an et al	['Rodney Dangerfield']	['20thcentury physics']	['Leo Szilard']
0	In short if a Michael Deaver is suspected of influencepeddling or an Edwin Meese of cronyism the only way to force a real investigation is to threaten President Reagan with impeachment		[]	[]	[]
1	In some senses Mr Young has emerged as a David Merrick of the provinces	In some senses |Mr Young| has emerged as a *David Merrick* of /the provinces/	['David Merrick']	['the provinces']	['Mr Young']
1	In some ways Bernstein is a Thornton Wilder of the canvas  Ms Burnham wrote offering consoling and nostalgic images to viewers of the 21st century	In some ways |Bernstein| is a *Thornton Wilder* of /the canvas/  Ms Burnham wrote offering consoling and nostalgic images to viewers of the 21st century	['Thornton Wilder']	['the canvas']	['Bernstein']
0	In some ways The Porcupine brings to mind the political literature of 50 years ago Andre Malraux George Orwell and particularly the Arthur Koestler of Darkness at Noon		[]	[]	[]
1	In some ways he is sort of the Jesse Jackson of the right said Mr Gingrich of Mr Buchanan in an interview	In some ways |he| is sort of the *Jesse Jackson* of /the right/ said Mr Gingrich of Mr Buchanan in an interview	['Jesse Jackson']	['the right']	['he']
0	In some ways the bands story  compellingly captured by Nina Gilden Seavey who runs the documentary film center at George Washington University in Washington and won an Emmy for a previous documentary film about polio  is more distinctive than its music		[]	[]	[]
0	In special education the success of our computers has been spectacular especially in the use of the Mac for the visually impaired he said		[]	[]	[]
1	In spring training Alex Rodriguez said Giambi would be the Babe Ruth of New York and called him the best lefthanded hitter Ive ever played against period	In spring training Alex Rodriguez said |Giambi| would be the *Babe Ruth* of /New York/ and called him the best lefthanded hitter Ive ever played against period	['Babe Ruth']	['New York']	['Giambi']
1	In stepped Ann Landers the Oprah Winfrey of newspapers who on Jan 7 made the rare move of devoting her column to a book describing The Right to Privacy as eyeopening and educational and well worth the money	In stepped |Ann Landers| the *Oprah Winfrey* of /newspapers/ who on Jan 7 made the rare move of devoting her column to a book describing The Right to Privacy as eyeopening and educational and well worth the money	['Oprah Winfrey']	['newspapers']	['Ann Landers']
0	In succeeding Garland Wright the American director who led the Guthrie for a decade he becomes the first Irish native to lead the Guthrie since the era of its founder Tyrone Guthrie who started it 33 years ago		[]	[]	[]
1	In such a situation being a superstud  the Errol Flynn of the primate world  is the best way forward	In such a situation being |a superstud|  the *Errol Flynn* of /the primate world/  is the best way forward	['Errol Flynn']	['the primate world']	['a superstud']
0	In terms of leadership Chaney said Hes not the Allan Houston of four years ago		[]	[]	[]
1	In that history Modell has been called the George Steinbrenner of the Midwest another owner who meddles too much and hurts his team and in the same breath he is praised as a man who provides the NFL as it gears for the 90s and beyond with continuity a sense of history intense loyalty and judiciously service	In that history |Modell| has been called the *George Steinbrenner* of /the Midwest/ another owner who meddles too much and hurts his team and in the same breath he is praised as a man who provides the NFL as it gears for the 90s and beyond with continuity a sense of history intense loyalty and judiciously service	['George Steinbrenner']	['the Midwest']	['Modell']
1	In that sense you are the George Bush of New York City and whats going on here is not unlike whats going on in the Presidential races	In that sense |you| are the *George Bush* of /New York City/ and whats going on here is not unlike whats going on in the Presidential races	['George Bush']	['New York City']	['you']
